Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,NLTK_Vader_Sentiment,TextBlob_NaiveBayes_Sentiment,TextBlob_Sentiment
348536802,HP OfficeJet 9010 series,US,10,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet 9012e All-in-One Printer,"Everything went perfectly: clear, simple, fast, and a great product. Plus the 6 months ink is sweet!",IIC,17,2023-11-20 11:58:32,2023-11-01 00:00:00,"Logistic Handling, General satisfied",0.9348,pos,0.3075
371259026,HP OfficeJet Pro 8020 series,CA,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"Having only used the printer for one month after purchasing it over a year ago, the printer stopped printing in black ink. For all of the remedies and efforts to clean, replace cartridges, and other prescribed measures, the printer will not print in black ink. I also despise the fact that my ink levels are monitored and unless I buy ink directly from HP Instant Ink, I am advised that purchasing ink outside of HP instant ink is somehow naughty and I am billed regardless.  As such, the HP printer is being sent for electronics recycling and I just purchased a Canon printer.  This experience has been terrible from the moment I purchased these printers, yes plural, for my office and I am no longer an HP customer.",IIC,128,2024-03-19 11:37:19,2024-03-01 00:00:00,"Brand Loyalty, Instant Ink related, Print quality, Cartridge Problem",-0.4939,pos,-0.09513888888888888
326954897,HP OfficeJet Pro 8035e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8035e All-in-One Printer,"The printer leaked ink all inside.  HP replaced it during the warranty, but the replacement print  quality is terrible.  I will never a HP Printed again.",IIC,26,2023-08-04 16:42:16,2023-08-01 00:00:00,Print quality,-0.7003,neg,-1.0
344905554,HP DeskJet 4122e All-in-One Printer,ES,4,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4122e All-in-One Printer,"I lost the ticket, and could not use the warranty. I used one ink printing, it didn't reach 10 pages.",IPH,20,2023-10-29 03:50:27,2023-10-01 00:00:00,"Customer experience & expectation, Logistic Handling",-0.3343,pos,0.0
382717833,HP DeskJet 2720e All-in-One Printer,GB,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2720e All-in-One Printer,"Well it prints and all way works well, the ink is all ways there.
Very reliable",IPH,16,2024-04-21 12:34:11,2024-04-01 00:00:00,"Instant Ink related, General satisfied",0.4939,pos,0.2
326560332,HP 910XL High Yield Black Original Ink Cartridge,US,10,Web Reviews,English,Staples,5.0,Supplies - Ink,Cedella,,HP 910XL High Yield Black Original Ink Cartridge,Delivery was once again earlier than expected. Thank you! Keep up the good work.,IIC,14,2023-07-17 08:00:00,2023-07-01 00:00:00,"Logistic Handling, General satisfied",0.69,pos,0.19166666666666665
367317154,HP OfficeJet Pro 8020 series,US,4,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,"I have been burned previously by the Instant Ink scam.    

After I retired, my husband became ill, and finally succumbed to cancer after intensiive treatment  for 6 years.  During that time, I paid for ink at the rate that I had previously used it.

When I discovered that I had been overpaying  for all those years, I contacted HP.  Basically,  I was told, ""Too bad!  You lose.""

I have recommended, bought and used HP products since the 1990's.  I tried a Canon, and it was junk.  Back to HP, but I don't like being cheated.",IIC,95,2024-02-28 20:37:30,2024-02-01 00:00:00,Others,-0.7937,pos,-0.244047619047619
335185809,HP 305XL High Yield Tri-color Original Ink Cartridge,IT,8,Web Reviews,Italian,Amazon IT,4.0,Supplies - Ink,Obelisk,,HP 305XL High Yield Tri-color Original Ink Cartridge,Good price the decent duration clearly you have to take into account what you are printing,IPH,16,2023-08-30 01:00:00,2023-08-01 00:00:00,Cost,0.6808,neg,0.3222222222222222
375145376,DeskJet 4100 All-in-One Printer series,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"Although the print quality is good, I ran out of the ink that came with the printer. The draw that needs to open to install a new ink cartridge will not open!!! It's too late to return it to Target, where I purchased it.",IPH,44,2024-03-28 13:11:59,2024-03-01 00:00:00,Print quality,0.5826,pos,0.10727272727272727
332183887,HP 953XL High Yield Cyan Original Ink Cartridge,GB,10,Web Reviews,English,Amazon UK,5.0,Supplies - Ink,Supernesta,,HP 953XL High Yield Cyan Original Ink Cartridge,"Since HP updated their firmware to prevent the use of non-HP cartridges, I cannot use the brand of compatibles with which I have been quite happy for a few years. HP cartridges are vastly more expensive and seem to offer few, if any, advantages to anyone except HP themselves.",IIC,49,2023-08-15 01:00:00,2023-08-01 00:00:00,"Cost, Cartridge Problem",0.7645,pos,0.08000000000000002
350050030,HP OfficeJet 8022e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8022e All-in-One Printer,Bought new at Walmart printed about 16 pages over a period of 2 months and had to replace the ink cartridges. Not happy.,IIC,23,2023-12-01 03:51:57,2023-12-01 00:00:00,Customer experience & expectation,-0.4585,pos,-0.13181818181818183
326558377,HP 951 Magenta Original Ink Cartridge,US,10,Web Reviews,English,Amazon US,5.0,Supplies - Ink,Nesta+,,HP 951 Magenta Original Ink Cartridge,"Ink is so expensive, but necessary.",IIC,6,2023-07-07 01:00:00,2023-07-01 00:00:00,Cost,0.0,pos,-0.25
327271891,DeskJet 4100 All-in-One Printer series,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,Every HP printer that I have ever purchased has had cartridge problems. Full cartridges that don’t print and then there is this scam instant ink program. This will definitely be the last HP purchased.,IPH,34,2023-07-28 20:19:01,2023-07-01 00:00:00,Others,-0.657,pos,0.0875
367278657,HP OfficeJet Pro 8025e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"When new, wireless printing was not responsive, but over time it has greatly improved.
I think ink cost is too high. I will look at ink cost when I buy my nest printer",IIC,33,2024-03-02 05:44:41,2024-03-01 00:00:00,Cost,0.6167,pos,0.3654545454545455
333752226,ENVY Inspire 7900e All-in-One Printer series,GB,5,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7920e All-in-One Printer,I sellected 'Nederlands' as my language. Then all the infomation on the ink program was in French. I just got an e-mail to ask me if I was happy with the program...in English.  Do you see why I am not too happy.,IPH,42,2023-08-28 09:51:55,2023-08-01 00:00:00,Others,0.1783,pos,0.4
335442125,HP 564XL High Yield Black Original Ink Cartridge,US,10,Web Reviews,English,Office Depot,5.0,Supplies - Ink,Rohan,,HP 564XL High Yield Black Original Ink Cartridge,I purchase this product often.,IIC,5,2023-08-30 22:09:01,2023-08-01 00:00:00,Others,0.0,pos,0.0
327516410,HP OfficeJet Pro 6978 All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Makeda,Muscatel,HP OfficeJet Pro 6978 All-in-One Printer,"Good printer, but ran out of ink with the starter.  Instant ink got in one day late, wish it came with a larger black ink initially.",IIC,26,2023-07-29 11:53:56,2023-07-01 00:00:00,"Print quality, Customer experience & expectation, Logistic Handling",0.6705,pos,0.03888888888888888
380925533,HP Smart Tank 5101 All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Pluto Plus,Lebi,HP Smart Tank 5101 All-in-One,works aright ....I had it for 4 days lets given time and i will give you and assessments ...the ink bottles it's the way to go.,CISS,26,2024-04-16 12:37:47,2024-04-01 00:00:00,Others,0.0,pos,0.0
349879928,HP OfficeJet 8010 series,CA,10,HPS Surveys,French (France),,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,"The printer in question appears to be robust. I purchased your product from Bureau en Gros de Magog. The section head of this department was an excellent collaborator and was able to give me a lot of information on the product in question, which really helped me make my decision. For the moment the HP 8015e product does the job very well according to my needs. If I have to mention a negative point, it is that it is greedy when it comes to color boxes.",IIC,86,2023-11-26 06:11:14,2023-11-01 00:00:00,Others,0.3597,pos,0.31999999999999995
372828569,HP 302 Black Original Ink Cartridge,IT,2,Web Reviews,Italian,Amazon IT,1.0,Supplies - Ink,Dolmen Refresh,,HP 302 Black Original Ink Cartridge,Non corrisponde. Sembra truffa. Non è una cartuccia di 190 pagine,IPH,11,2024-03-17 01:00:00,2024-03-01 00:00:00,Others,0.0,pos,0.0
329559578,HP OfficeJet Pro 8035 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec,HP OfficeJet Pro 8035 All-in-One Printer,It works good and I like the idea of getting ink and paper directly to my home,IIC,17,2023-08-07 10:14:18,2023-08-01 00:00:00,Instant Ink related,0.6597,pos,0.39999999999999997
175974209,HP 62 Tri-color Original Ink Cartridge,US,8,Web Reviews,English,Walmart,4.0,Supplies - Ink,Minotaur,,HP 62 Tri-color Original Ink Cartridge,Have not used it yet but have many others so expect good results.LikesCartridgesPicturesColorInkValue for money,IPH,15,2023-07-17 01:00:00,2023-07-01 00:00:00,Others,0.6448,pos,0.6
364939443,HP OfficeJet Pro 9015e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"This was a replacement for an original printer that I purchased. The original printer was easy to set up and worked flawlessly, until one day it didn't. Replacement printer was sent to me without ink so I was unable to install it. When the ink was eventually sent, there was an issue with the replacement printer and it had to be sent back. A second replacement was sent to me and while I was able to get it installed after numerous and lengthening phone calls with tech support, it's still will not connect to my computer to scan. This is a function I use quite often and it defeats the purpose of having a private printer and a work environment if I cannot use it completely. I had multiple conversations with hp and the only alternative was to go through the replacement and set up process again. I simply cannot dedicate two or three hours out of my day to get a printer installed. I have been a loyal customer for years. But this is definitely the last product I will ever buy from you.",IIC,185,2024-02-16 08:09:45,2024-02-01 00:00:00,"Instant Ink related, Customer experience & expectation, Printer Hardware/Printing issues",0.8573,pos,0.15392156862745102
347192018,HP DeskJet 2710e All-in-One Printer,FR,7,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,I need black and color in advance,IPH,7,2023-11-12 09:53:57,2023-11-01 00:00:00,"Cartridge Problem, Print quality",0.0,pos,-0.16666666666666666
311578618,HP 65XL 2-pack High Yield Black/Tri-color Original Ink Cartridges,US,8,Web Reviews,English,Walmart,4.0,Supplies - Ink,Dolmen Refresh,,HP 65XL 2-pack High Yield Black/Tri-color Original Ink Cartridges,dont seem to have as much ink like they used to,IPH,11,2023-09-25 01:00:00,2023-09-01 00:00:00,Others,0.3612,neg,0.2
361026987,HP 67XL High Yield Black Original Ink Cartridge,US,2,Web Reviews,English,Staples,1.0,Supplies - Ink,Obelisk,,HP 67XL High Yield Black Original Ink Cartridge,Shockingly little ink in this replacement cartridge. I printed 30 pages of widely spaced text (think business cards) and promptly ran out of ink again.,IPH,25,2024-01-16 08:00:00,2024-01-01 00:00:00,"Customer experience & expectation, Print quality, Cartridge Problem",-0.1779,neg,-0.14375
368978458,HP 63XL High Yield Black Original Ink Cartridge,US,10,Web Reviews,English,Staples,5.0,Supplies - Ink,Dolmen Refresh,,HP 63XL High Yield Black Original Ink Cartridge,Easy to purchase at Staples.,IPH,5,2024-03-01 08:00:00,2024-03-01 00:00:00,Others,0.4404,pos,0.43333333333333335
327053579,HP 952XL High Yield Yellow Original Ink Cartridge,US,10,Web Reviews,English,Office Depot,5.0,Supplies - Ink,Supernesta,,HP 952XL High Yield Yellow Original Ink Cartridge,I always purchase the proper ink which is recommended this way the printer works the way it should.,IIC,18,2023-07-03 21:41:15,2023-07-01 00:00:00,"General satisfied, Instant Ink related",0.2023,pos,0.0
342671276,HP DeskJet 3772 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3772 All-in-One Printer,"Printer stopped working, never recieved the ink ubscription that I paid for....",IPH,12,2023-10-20 05:50:05,2023-10-01 00:00:00,"Instant Ink related, Logistic Handling",-0.2263,pos,0.0
352403898,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,10,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"Because for the moment, the printer is working very well. I just think the cartridge is not enough for some tasks. The ink runs out quickly.",IPH,26,2023-12-14 16:58:00,2023-12-01 00:00:00,Others,0.3384,pos,0.17777777777777778
377093200,HP OfficeJet 8020 series,CA,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8022e All-in-One Printer,It is so simple and easy to use HP and I love the instant ink program,IIC,16,2024-04-03 12:50:43,2024-04-01 00:00:00,"General satisfied, Instant Ink related",0.8107,pos,0.23333333333333334
345006929,HP 910 3-pack Cyan/Magenta/Yellow Original Ink Cartridges,US,2,Web Reviews,English,Amazon US,1.0,Supplies - Ink,Cedella,,HP 910 3-pack Cyan/Magenta/Yellow Original Ink Cartridges,I just put all 3 color cartridges in my printer. Everything seemed fine until it said it recognized the new ink and then told me all 3 colors were low. This photo is directly after troubleshooting the new cartridges. I’ll never buy from them again. What a waste of $40.,IIC,50,2023-10-08 01:00:00,2023-10-01 00:00:00,"Cartridge Problem, Print quality",-0.34,pos,0.09823232323232323
372870337,HP ENVY 6452e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6452e All-in-One Printer,"First, connecting a laptop to the printer wirelessly seems easy, it isn't.  This was bought for a business use where I go to teach classes.  I needed a way to scan and print at a motel, and then be able to have it work the next time.  Almost impossible to use, and I am not a computer novice.  Also, having paid for the ink program, not being able to use what was paid for is a complete rip-off.  I will never buy HP ever again.",IPH,85,2024-04-03 06:14:21,2024-04-01 00:00:00,"Printer Hardware/Printing issues, Instant Ink related",0.4404,pos,0.08958333333333333
345414012,HP OfficeJet Pro 7740 Wide Format All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Supernesta,Edwin,HP OfficeJet Pro 7740 Wide Format All-in-One Printer,I was hoping it could print or copy at a reduced or magnified percentage. Also uses ink quickly. Had difficulty with setup.,IIC,22,2023-11-01 16:54:01,2023-11-01 00:00:00,Others,0.1027,pos,0.3333333333333333
325612618,HP DeskJet Ink Advantage 2776 All-in-One Printer,CN,1,HPS Surveys,Chinese (China),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2776 All-in-One Printer,"The wireless printer I bought, the connection is slow, the printing is slow, the same document, the mobile phone is a circle smaller than the computer, and the color picture is even worse",IPH,33,2023-07-18 06:10:14,2023-07-01 00:00:00,"Printer Hardware/Printing issues, Print quality",-0.4767,pos,-0.2
360677594,HP 61 Black Original Ink Cartridge,US,6,Web Reviews,English,Office Depot,3.0,Supplies - Ink,Pyramid Refresh,,HP 61 Black Original Ink Cartridge,Easy to install but kind of pricey. Fast drying with no smear,IPH,12,2024-01-05 00:19:39,2024-01-01 00:00:00,"Customer experience & expectation, Cost",0.5596,neg,0.41111111111111104
351379882,HP OfficeJet Pro 8025e All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"It's becoming harder and harder to set up and use HP printers. You have to print through an app if you want to use the wireless features, printer keeps trying to force you into an ink subscription. Not customer friendly at all",IIC,42,2023-12-05 06:50:51,2023-12-01 00:00:00,Instant Ink related,-0.3244,pos,0.15625
368980517,HP 301 Black Original Ink Cartridge,ES,10,Web Reviews,Spanish,Amazon ES,5.0,Supplies - Ink,Pyramid Refresh,,HP 301 Black Original Ink Cartridge,Caro pero rápido el envío,IPH,5,2024-02-27 00:00:00,2024-02-01 00:00:00,Others,0.0,pos,0.0
328164894,HP DeskJet 2752e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,Very dependable and easy on ink,IPH,6,2023-07-28 03:20:15,2023-07-01 00:00:00,General satisfied,0.4877,neg,0.31666666666666665
359236905,HP DeskJet Ink Advantage 2775 All-in-One Printer,MX,10,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2775 All-in-One Printer,"The printer is easy to install, I use it from my cell phone and computer, it prints very well, it has a good price, its functions: print, scan and copy, the ink is affordable, it is Wi-Fi, it does not take up much space, it is light, I liked it .",IPH,51,2024-01-24 14:36:42,2024-01-01 00:00:00,Others,0.8748,pos,0.4222222222222222
333466399,HP ENVY 6432e All-in-One Printer,PT,8,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6432e All-in-One Printer,"This printer has been causing me problems printing the cartridges have ink and it doesn't print in black, I don't know why..",IPH,22,2023-08-28 05:15:49,2023-08-01 00:00:00,"Brand Loyalty, Print quality",-0.4019,neg,-0.16666666666666666
383910834,HP 65XL Black Original Ink Cartridge,US,10,Web Reviews,English,Amazon US,5.0,Supplies - Ink,Dolmen Refresh,,HP 65XL Black Original Ink Cartridge,"Great product 👌, I'll be sure to buy it again 😀 👍",IPH,12,2024-04-19 01:00:00,2024-04-01 00:00:00,"General satisfied, Others",0.9329,pos,0.65
335400495,DeskJet 2700 All-in-One Printer series,CA,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"I love HP products; they last long, the set-up was easy, price was great, and the instant ink program is a bonus.",IPH,22,2023-09-07 10:33:15,2023-09-01 00:00:00,"Cost, Instant Ink related",0.9403,pos,0.28055555555555556
381792398,HP ENVY 6065e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6065e All-in-One Printer,"The printer goes on and offline, randomly.  Mostly offline.  There is no rhyme or reason for its changes.  It might be off for two days, and then all of sudden comes back up for a while.  I have had many printers but never one as unreliable as this one.
Also, it often gives incorrect reports on ink levels and other issues, again seemingly random.",IPH,64,2024-04-18 09:09:50,2024-04-01 00:00:00,Others,-0.2732,pos,0.0625
369677986,HP DeskJet 2721e All-in-One Printer,GB,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2721e All-in-One Printer,"I have subscribed for a number years and everything has worked fine, so yes happy with your service. I recently went off line as we moved house and had to wait a while for Internet service. Obviously back online so printer put back into use.
My new billing address is 12 Byards Park, Knaresborough, England HG59BB.
PS: We haven't had ink for some time including at my last address 2 Lunedale.
It would be useful this message can be confirmed as received.",IPH,82,2024-03-09 02:00:18,2024-03-01 00:00:00,"Instant Ink related, Customer experience & expectation, Printer Hardware/Printing issues, Others",0.9094,pos,0.22811447811447813
335241172,HP DeskJet 4120e All-in-One Printer,SG,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4120e All-in-One Printer,Cannot use the ink that given freely in the first month,IPH,11,2023-09-04 00:27:48,2023-09-01 00:00:00,Others,0.4404,pos,0.325
338252057,HP DeskJet 2752e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,Good printer and easy to use and get ink,IPH,9,2023-09-22 12:31:46,2023-09-01 00:00:00,"General satisfied, Customer experience & expectation, Instant Ink related",0.7003,pos,0.5666666666666667
336913386,HP DeskJet Ink Advantage 2777 All-in-One Printer,CN,10,HPS Surveys,Chinese (China),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2777 All-in-One Printer,"It looks good and is easy to use, but the ink cartridge installation instructions need to be more detailed.",IPH,19,2023-09-12 21:39:55,2023-09-01 00:00:00,"Customer experience & expectation, Instant Ink related, General satisfied",0.4404,pos,0.5083333333333333
350313277,HP 67 Tri-color Original Ink Cartridge,US,6,Web Reviews,English,HP US,3.0,Supplies - Ink,Obelisk,,HP 67 Tri-color Original Ink Cartridge,"Very good results, but thought more prints per cartridge would result",IPH,11,2023-11-30 11:01:04,2023-11-01 00:00:00,Others,0.2724,pos,0.705
353784508,HP 301 2-pack Black/Tri-color Original Ink Cartridges,GB,10,Web Reviews,English,Amazon UK,5.0,Supplies - Ink,Pyramid Refresh,,HP 301 2-pack Black/Tri-color Original Ink Cartridges,"Ink seems to be expensive now days, so I was glad to find these ink at a fair price. It arrived quickly.",IPH,22,2023-11-29 00:00:00,2023-11-01 00:00:00,Cost,0.6771,pos,0.2583333333333333
370231156,HP OfficeJet Pro 9015e All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"We have had issues with the printer since we bought it.  Called HP and they connected us with a company that charged $150 to clean up a supposed malware on the printer/computer.  That was to fix the issue of our lab tops and iPad not being able to find the printer at least 5-6 times a week.  The issue still remains.  We also had the free ink and when the time was up none of the HP cartridges, that was supplied by HP, would no longer work because we chose not to continue the program.  I have had numerous HP printers in the past without any issues.  My next printer will be an epson.  Service is just awful with HP.",IIC,120,2024-03-21 19:23:33,2024-03-01 00:00:00,"Instant Ink related, Printer Hardware/Printing issues, Others, Customer experience & expectation",0.5106,pos,-0.035416666666666666
349725543,HP Ink Tank Wireless 415,CO,0,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Kronos Refresh,Kronos Refresh,HP Ink Tank Wireless 415,"I bought an HP printer based on my previous experience...after 6 months the black ink head was damaged and I requested help from the technical service on WhatsApp...after thousands of messages repeating the same thing and making thousands of videos and tests, it was determined that the head was indeed bad and they sent me a new one....which I proceeded to install and it did not work....it had the same problem...total that I asked for help again but they never put it back in Attention... the printer never printed in black again and today it only serves to lock the door.",CISS,101,2023-12-12 08:48:25,2023-12-01 00:00:00,"Printer Hardware/Printing issues, Cartridge Problem, Customer experience & expectation, Others, Instant Ink related",0.0516,pos,-0.10636363636363635
328630379,HP 67XL High Yield Black Original Ink Cartridge,US,2,Web Reviews,English,Amazon US,1.0,Supplies - Ink,Obelisk,,HP 67XL High Yield Black Original Ink Cartridge,Bought on July 6. Installed July 7. Printed less than 50 pages and out already. Cannot recommend. More than a little pi..ed off!,IPH,23,2023-07-29 01:00:00,2023-07-01 00:00:00,Customer experience & expectation,-0.3404,pos,0.032986111111111126
325752683,HP DeskJet 2755e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,Printer works well and I’m very happy with the ink plan.,IPH,11,2023-07-18 11:05:38,2023-07-01 00:00:00,Others,0.7264,pos,1.0
325010035,HP DeskJet 2755e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"I have owned and used several printers over the years. All have performed well, but ink refills have been a nuisance and expense. 

Now that I’m retired I sometimes go months without printing anything, and then may print out a 50 page report— or two. My HP printer has always worked well and the auto ink refills have been perfect for me. Your customer support has been great when I have moved and had challenges getting the printer connected to the new internet. Overall a very good experience.",IPH,88,2023-07-12 09:28:52,2023-07-01 00:00:00,"Instant Ink related, Printer Hardware/Printing issues",0.9755,pos,0.4743939393939394
333995757,HP DeskJet 4155e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,Hard to change ink cartridges.,IPH,5,2023-09-03 06:25:16,2023-09-01 00:00:00,Others,-0.1027,pos,-0.2916666666666667
341179081,HP 64 Black Original Ink Cartridge,US,8,Web Reviews,English,Walmart,4.0,Supplies - Ink,Centaur,,HP 64 Black Original Ink Cartridge,"I only opened the color cartridge so far, this is the reason why I gave a 4 stars. Once I am sure the black one works, I will change it to 5 stars. The single package did not work, so I recommend buying the 2 cartridges packages and not the single one!",IPH,52,2023-09-26 01:00:00,2023-09-01 00:00:00,Customer experience & expectation,0.6565,pos,0.04543650793650794
325500269,HP 962XL High Yield Yellow Original Ink Cartridge,US,10,Web Reviews,English,HP US,5.0,Supplies - Ink,Magnus,,HP 962XL High Yield Yellow Original Ink Cartridge,Great product!,IIC,2,2023-07-13 17:53:33,2023-07-01 00:00:00,General satisfied,0.6588,neg,1.0
358140944,HP OfficeJet Pro 9022e All-in-One Printer,CH,9,HPS Surveys,German,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9022e All-in-One Printer,"Reliable product, easy installation.
 Only the ink costs are relatively high. Otherwise I would also give 10 points.",IIC,18,2024-01-12 23:58:22,2024-01-01 00:00:00,Cost,0.4404,pos,0.1977777777777778
381746720,DeskJet 4100 All-in-One Printer series,US,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4158e All-in-One Printer,Fairly easy to install but I would have liked an expanded install instructions on ink,IPH,15,2024-04-17 12:57:44,2024-04-01 00:00:00,Customer experience & expectation,0.6858,pos,0.5166666666666666
318290761,HP ENVY 6010 All-in-One Printer,DE,8,HPS Surveys,German,,,Supplies - Ink,OBELISK,Vasari,HP ENVY 6010 All-in-One Printer,unfortunately time time wait vain new cartridge print,,8,2023-06-03 23:54:28,2023-06-01 00:00:00,Others,-0.6369,neg,-0.18181818181818182
331227305,HP DeskJet 4175e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4175e All-in-One Printer,The printer cartridges dry up with little use. Your machine shows 3/4 full but they dry up quickly.,IPH,18,2023-08-15 16:10:23,2023-08-01 00:00:00,Customer experience & expectation,0.0,pos,0.0725
331150342,HP DeskJet 2720 All-in-One Printer,ZA,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2720 All-in-One Printer,"Opening the HP App worked perfectly and helped me to set it up like clockwork. I had some difficulty in finding where to fit the ink cartridges, but after sorting that out everything went perfectly. Thank you 🙏",IPH,38,2023-08-15 09:44:31,2023-08-01 00:00:00,"Instant Ink related, Customer experience & expectation",0.9253,pos,0.7999999999999999
361323675,HP DeskJet 2755 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2755 All-in-One Printer,"I registered, but was never sent any ink without calling to get. I no longer have that printer. Cancel my subscription. 
 Thank you",IPH,23,2024-01-29 18:20:35,2024-01-01 00:00:00,"Instant Ink related, Logistic Handling",-0.2617,pos,0.0
328442418,ENVY 6400 All-in-One Printer series,US,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6458e All-in-One Printer,"The printer prints the whole 8.5 x 11 page, it's color is fine.",IPH,13,2023-08-03 05:49:25,2023-08-01 00:00:00,"Customer experience & expectation, Print quality",0.2023,neg,0.30833333333333335
346363789,ENVY 6000 All-in-One Printer series,US,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"This is the 3rd printer I've bought in 2 1/2 years. It doesn't seem to have any staying power. I had an HP printer before this that lasted for 10 years without a problem. The only reason I bought a new one was because you stopped making ink cartridges for my old one, which is a real pain in my butt considering how well the other one worked.",IPH,68,2023-11-06 12:36:39,2023-11-01 00:00:00,Others,-0.2124,pos,0.0518939393939394
321729803,HP DeskJet 4155e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,OBELISK,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,price right would preferred printer replace update available definitely prefer photosmart rare occasion use photosmart black white order save paper use related monthly fee ink use new printer time nice copy option color photo ok get use change photo copy,,40,2023-06-19 17:22:15,2023-06-01 00:00:00,"Print quality, Cartridge Problem",0.872,pos,0.20554112554112555
